,gene,avg_astro,avg_MG,log(astro/MG),|log(astro/MG)|,chrom,start,end
3054,AMPD2,0.993307,2.2750486666666667,-0.8287169426848101,0.8287169426848101,1,110158726.0,110174673.0
3055,ANAPC4,3.6162599999999996,3.722963333333334,-0.02907960355382235,0.02907960355382235,4,25378835.0,25420120.0
3056,ANKRD10,4.788372,15.460513333333333,-1.172098767661989,1.172098767661989,13,111530887.0,111567416.0
3057,ANKRD12,5.135494,3.25914,0.45471268438967744,0.45471268438967744,18,9136758.0,9285206.0
3058,AOX1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,201450591.0,201541787.0
3059,ARHGAP26,5.799781,9.057630000000001,-0.4457873382116291,0.4457873382116291,5,142149949.0,142608576.0
3060,ARID4A,5.080134,6.700553333333333,-0.27685247085621856,0.27685247085621856,14,58765103.0,58840605.0
3061,ARNT,3.195296,4.086083333333334,-0.24590716273597077,0.24590716273597077,1,150782181.0,150849244.0
3062,ASH2L,5.274929,4.408406666666667,0.17945189545733642,0.17945189545733642,8,37962760.0,38001594.0
3063,ASXL2,6.495549,4.627886666666667,0.33901685269770115,0.33901685269770115,2,25960557.0,26101385.0
3064,ATAD2B,2.692495,3.0100533333333335,-0.11148952428273415,0.11148952428273415,2,23971534.0,24149984.0
3065,ATF7,11.76426,2.27991,1.640930153270565,1.640930153270565,12,53901640.0,54020199.0
3066,ATP11A,1.7617889999999998,2.8188333333333335,-0.46999331770426855,0.46999331770426855,13,113344643.0,113541482.0
3067,ATP13A5,1.1241088,0.10000000000000002,2.4195756369340278,2.4195756369340278,3,192992579.0,193096632.0
3068,ATP2B1,2.4291884,9.636326666666667,-1.3779827750331133,1.3779827750331133,12,89981828.0,90103077.0
3069,ATXN7,4.692164,8.36041,-0.5776135856641769,0.5776135856641769,3,63850233.0,63989138.0
3070,AUP1,6.067926000000001,6.939689999999999,-0.13424023864317197,0.13424023864317197,2,74753772.0,74757066.0
3071,B3GALT2,0.8220940999999999,0.7415643333333333,0.10309294650547987,0.10309294650547987,1,193148175.0,193155784.0
3072,BAZ2B,24.041054,12.778166666666666,0.6320249669534037,0.6320249669534037,2,160175490.0,160473203.0
3073,BDP1,3.511517,4.786266666666667,-0.30970256815941255,0.30970256815941255,5,70751442.0,70863649.0
3074,BFAR,3.328266,2.4156066666666667,0.3205009843628882,0.3205009843628882,16,14726672.0,14763093.0
3075,BIRC2,4.725194,7.1677100000000005,-0.41667759896101386,0.41667759896101386,11,102217942.0,102249401.0
3076,BIRC6,8.216773999999997,8.034993333333334,0.022371505129844205,0.022371505129844205,2,32582096.0,32843966.0
3077,BMS1,1.7155136000000002,2.3855533333333336,-0.3297185920188559,0.3297185920188559,10,43278249.0,43326856.0
3078,BOD1L,5.322855000000001,8.443403333333334,-0.46137565233409705,0.46137565233409705,4,13570362.0,13629347.0
3079,BPTF,12.997970999999998,11.53113,0.11974293367460163,0.11974293367460163,17,65821637.0,66033571.0
3080,BRAF,4.44581,4.334966666666666,0.0252481587334097,0.0252481587334097,7,140424943.0,140624564.0
3081,BRD8,10.127427999999998,1.91861,1.6636464211917477,1.6636464211917477,5,137475455.0,137514675.0
3082,BRD9,1.0042578,0.4995326666666666,0.6983310455172501,0.6983310455172501,5,850406.0,892939.0
3083,BRMS1L,2.026028,0.7957890000000001,0.9344984297199543,0.9344984297199543,14,36295524.0,36401531.0
3084,BRWD3,1.841644,3.7406166666666665,-0.7085918310023589,0.7085918310023589,X,79926353.0,80065187.0
3085,CC2D2A,4.82675,0.8488296666666667,1.7380701043231337,1.7380701043231337,4,15471489.0,15603180.0
3086,CCDC107,0.8702938999999998,0.49030066666666666,0.5738121623255703,0.5738121623255703,9,35658301.0,35661508.0
3087,CCDC136,0.8853659,1.2509673333333333,-0.34567139179236595,0.34567139179236595,7,128430811.0,128462186.0
3088,CCDC66,0.8055019999999997,0.10000000000000002,2.0862954995557117,2.0862954995557117,3,56591189.0,56655846.0
3089,CCNT2,3.6632290000000003,5.9922966666666655,-0.49212975654262053,0.49212975654262053,2,135675805.0,135716912.0
3090,CD2AP,1.8169310000000003,7.852426666666666,-1.463673799525878,1.463673799525878,6,47445525.0,47594999.0
3091,CDC40,2.2093510000000003,2.805873333333333,-0.23901603205438846,0.23901603205438846,6,110501344.0,110575478.0
3092,CDK12,3.4983599999999995,5.3307199999999995,-0.42119202622954116,0.42119202622954116,17,37617739.0,37721160.0
3093,CDK2AP2,2.0238814,0.21472433333333332,2.2434173969514624,2.2434173969514624,11,67273968.0,67276120.0
3094,CDK8,3.2895824999999994,3.39542,-0.031666807670464786,0.031666807670464786,13,26828276.0,26979375.0
3095,CDKAL1,1.8736030000000004,2.869656666666667,-0.42632907922075547,0.42632907922075547,6,20534688.0,21232635.0
3096,CECR2,0.9300418,0.9607976666666667,-0.03253431085723685,0.03253431085723685,22,17840837.0,18033845.0
3097,CECR5,1.4286165,0.8451406666666665,0.5249586894924948,0.5249586894924948,22,17618401.0,17646177.0
3098,CELF1,6.519211,9.504003333333333,-0.37695975700369755,0.37695975700369755,11,47487496.0,47587121.0
3099,CELSR2,2.2759199999999997,0.252745,2.1977585699323448,2.1977585699323448,1,109792641.0,109818377.0
3100,CENPC1,3.3089922,3.94199,-0.17504200021487082,0.17504200021487082,4,68337521.0,68411324.0
3101,CEP170,7.047174,44.5606,-1.8442233751213162,1.8442233751213162,1,243287730.0,243418708.0
3102,CEP350,10.920856999999998,20.588733333333334,-0.6340695535199928,0.6340695535199928,1,179923873.0,180084015.0
3103,CEP57,2.8090819999999996,2.8774766666666665,-0.024056013110939564,0.024056013110939564,11,95523129.0,95565857.0
3104,CEP63,6.907149000000001,7.880093333333334,-0.13178278593919024,0.13178278593919024,3,134204585.0,134293859.0
3105,CHD2,12.714372999999998,53.6344,-1.439457567439934,1.439457567439934,15,93425937.0,93571237.0
3106,CHD6,5.695755999999999,2.7500966666666664,0.7280852735376577,0.7280852735376577,20,40030741.0,40247133.0
3107,CHD8,5.817022,4.605416666666667,0.23355529996477667,0.23355529996477667,14,21853353.0,21924285.0
3108,CHKB,5.192818000000001,4.315003333333333,0.1851784200349934,0.1851784200349934,22,51017378.0,51039884.0
3109,CIRBP,18.026599,7.317143333333334,0.9016283925665198,0.9016283925665198,19,1269267.0,1274806.0
3110,CIZ1,1.2392382,0.6813243333333334,0.5982136617922166,0.5982136617922166,9,130928343.0,130966662.0
3111,CLIP1,16.10953,6.9811000000000005,0.83620452485648,0.83620452485648,12,122755979.0,122907179.0
3112,CLK2,3.4332370000000005,2.50258,0.3161813481931733,0.3161813481931733,1,155232659.0,155248282.0
3113,CNNM3,2.77747,0.91142,1.1142918975247589,1.1142918975247589,2,97481982.0,97499648.0
3114,COG3,3.446797,3.99452,-0.14747802780131478,0.14747802780131478,13,46039060.0,46110765.0
3115,COL9A3,0.20818060000000008,0.10000000000000002,0.733235786216319,0.733235786216319,20,61447596.0,61472511.0
3116,COX19,0.3544212,0.950168,-0.9861527747102191,0.9861527747102191,7,938415.0,1015235.0
3117,COX7C,139.38259,112.45270000000001,0.21468990934225332,0.21468990934225332,5,85913721.0,85916779.0
3118,CPEB3,4.930073999999999,2.8109933333333337,0.5618160777975952,0.5618160777975952,10,93808399.0,94050844.0
3119,CRELD2,3.6515880000000003,0.4742423333333334,2.0411989776463226,2.0411989776463226,22,50311815.0,50321188.0
3120,CSAD,2.3041968,1.2380846666666667,0.621166594052448,0.621166594052448,12,53551448.0,53575135.0
3121,CSPP1,2.922043,1.3997533333333332,0.7359869985465531,0.7359869985465531,8,67974661.0,68108498.0
3122,CSTF3,23.36383,10.980423333333334,0.7550751097136948,0.7550751097136948,11,33098734.0,33183917.0
3123,CUL4B,5.197554000000001,4.579173333333332,0.1266696433769072,0.1266696433769072,X,119658464.0,119709649.0
3124,CWC22,3.322087,4.35182,-0.2700009485132419,0.2700009485132419,2,180809603.0,180871840.0
3125,CWC27,5.254594,3.5867066666666667,0.38186832317191166,0.38186832317191166,5,64064757.0,64314418.0
3126,CWF19L2,4.730059000000001,6.16964,-0.26570281337652113,0.26570281337652113,11,107197071.0,107328572.0
3127,DAGLA,0.6274116,0.10000000000000002,1.836432598599798,1.836432598599798,11,61447905.0,61514473.0
3128,DALRD3,0.3116390000000001,0.10000000000000002,1.1366752806387157,1.1366752806387157,3,49052921.0,49059726.0
3129,DCAF6,4.430148,6.286153333333334,-0.34991633883163636,0.34991633883163636,1,167905021.0,168045081.0
3130,DCUN1D2,2.2920869999999995,0.7227960000000001,1.1540910105609723,1.1540910105609723,13,114110134.0,114145267.0
3131,DDB2,0.6583696,3.42844,-1.6500941504493092,1.6500941504493092,11,47236493.0,47260767.0
3132,DDX26B,1.2485669,3.237246666666666,-0.9527267606824756,0.9527267606824756,X,134654584.0,134716435.0
3133,DDX46,4.035711,6.114643333333333,-0.41550394654107725,0.41550394654107725,5,134094469.0,134190823.0
3134,DDX52,3.319533,3.770163333333334,-0.127294214629165,0.127294214629165,17,35969826.0,36003493.0
3135,DDX55,2.5003319999999998,1.55719,0.47354060810615856,0.47354060810615856,12,124086624.0,124105482.0
3136,DECR2,0.27667769999999997,0.11880133333333333,0.8454006606353193,0.8454006606353193,16,451826.0,462487.0
3137,DEXI,3.358153,1.4892573333333334,0.8131135587590422,0.8131135587590422,16,11022748.0,11036317.0
3138,DIDO1,6.699789,6.330009999999999,0.056774217430038854,0.056774217430038854,20,61509090.0,61569304.0
3139,DMTF1,15.766642000000001,11.793633333333334,0.2903366045059159,0.2903366045059159,7,86781677.0,86825646.0
3140,DMXL1,6.823715,5.181456666666667,0.2753178184356022,0.2753178184356022,5,118373467.0,118584833.0
3141,DMXL2,9.782069,4.64402,0.7449706454059373,0.7449706454059373,15,51739908.0,51915030.0
3142,DNAJC1,3.600841,2.242496666666667,0.4735776007769084,0.4735776007769084,10,22045466.0,22292698.0
3143,DNAJC21,2.851298,3.1994233333333333,-0.11519625603650314,0.11519625603650314,5,34929698.0,34959069.0
3144,DNMT3A,1.6060309,1.9275686666666667,-0.18249359486242092,0.18249359486242092,2,25455845.0,25565459.0
3145,DOCK4,10.238924999999998,33.5064,-1.1855398317286343,1.1855398317286343,7,111366168.0,111846466.0
3146,DOPEY2,0.6293813,0.858873,-0.31088379136774935,0.31088379136774935,21,37529080.0,37711195.0
3147,DPAGT1,5.089316,3.6723666666666666,0.32630711786318084,0.32630711786318084,11,118967213.0,118979041.0
3148,DPM3,0.46568190000000004,0.10000000000000002,1.5383325970220385,1.5383325970220385,1,155112367.0,155113071.0
3149,DTX1,3.5393769999999996,0.10000000000000002,3.566535815951335,3.566535815951335,12,113494514.0,113535833.0
3150,DVL3,6.682149999999998,3.344936666666667,0.6919920323823473,0.6919920323823473,3,183873176.0,183891398.0
3151,DZIP1L,0.15813510000000003,0.18102266666666667,-0.13517252266801164,0.13517252266801164,3,137780832.0,137834660.0
3152,EDNRA,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,148402069.0,148466106.0
3153,EHBP1,10.405261,2.833166666666667,1.3009164940566047,1.3009164940566047,2,62900986.0,63273622.0
3154,EIF2C3,5.403138,5.132266666666667,0.05143248894977163,0.05143248894977163,1,36396319.0,36522063.0
3155,EMX2OS,22.310200000000002,0.10000000000000002,5.407629065988175,5.407629065988175,10,119232726.0,119304579.0
3156,EPC2,3.9728289999999995,4.94446,-0.21878932251578403,0.21878932251578403,2,149402009.0,149545130.0
3157,EPM2AIP1,4.994351,2.5864666666666665,0.658014750778887,0.658014750778887,3,37027357.0,37034795.0
3158,ERCC5,1.9457909,3.942983333333333,-0.7062691011779553,0.7062691011779553,13,103459705.0,103528345.0
3159,ESCO1,1.8485403999999999,2.205416666666667,-0.17652010080766947,0.17652010080766947,18,19109264.0,19180845.0
3160,EXOC1,8.398172999999998,5.4012199999999995,0.4413893282139766,0.4413893282139766,4,56719782.0,56771200.0
3161,EXOC7,4.882893999999999,1.9472596666666668,0.9193149918060436,0.9193149918060436,17,74077087.0,74099868.0
3162,EXOSC10,11.162785,5.731893333333333,0.6665395769776333,0.6665395769776333,1,11126675.0,11159938.0
3163,FAHD2A,2.996852,0.6465626666666666,1.533647557667937,1.533647557667937,2,96068469.0,96082364.0
3164,FAM120B,8.662694,5.09273,0.531211727091168,0.531211727091168,6,170599791.0,170716153.0
3165,FAM135A,4.052352,5.94085,-0.3825547674856172,0.3825547674856172,6,71122644.0,71270877.0
3166,FAM13B,3.061244,10.972906666666667,-1.276607834947659,1.276607834947659,5,137273649.0,137387650.0
3167,FAM13C,0.09999999999999999,0.14399066666666668,-0.36457829667252367,0.36457829667252367,10,61005890.0,61122939.0
3168,FAM160B2,0.7571383999999999,0.18393700000000002,1.4149527559997677,1.4149527559997677,8,21946670.0,21962232.0
3169,FAM178A,7.705617000000001,4.26305,0.5919646768937757,0.5919646768937757,10,102672720.0,102724893.0
3170,FAM193A,3.716847,2.44532,0.4186997345318401,0.4186997345318401,4,2626988.0,2734292.0
3171,FAM193B,1.3490241,0.4436373333333334,1.1121293092946423,1.1121293092946423,5,176946789.0,176981542.0
3172,FAM48A,4.443036,5.470663333333333,-0.20806195004708244,0.20806195004708244,13,37583449.0,37633850.0
3173,FAM69C,3.7313894,0.10818033333333334,3.54073634885423,3.54073634885423,18,72102963.0,72125179.0
3174,FAM98A,3.252389,1.8087700000000002,0.5867427469655255,0.5867427469655255,2,33808725.0,33824449.0
3175,FAR1,4.714526,4.180203333333334,0.12028849111754024,0.12028849111754024,11,13690217.0,13753893.0
3176,FASTK,0.22875580000000006,0.132462,0.5463592471848238,0.5463592471848238,7,150773679.0,150777953.0
3177,FAT3,7.682771000000001,0.12413600000000001,4.125357829576903,4.125357829576903,11,92085262.0,92629618.0
3178,FAU,16.669432,50.39601666666667,-1.1063355145655709,1.1063355145655709,11,64888100.0,64889945.0
3179,FBRSL1,0.6797091000000001,0.9084603333333333,-0.2900863126470814,0.2900863126470814,12,133066137.0,133161774.0
3180,FBXO18,2.3942819999999996,1.7569383333333333,0.30951068380017016,0.30951068380017016,10,5931535.0,5979556.0
3181,FBXW2,2.0161559999999996,1.4303266666666667,0.34328987175553655,0.34328987175553655,9,123514256.0,123555690.0
3182,FLCN,1.0297357999999999,1.327635,-0.2540968993944552,0.2540968993944552,17,17115526.0,17140502.0
3183,FNBP4,6.0013510000000005,12.325133333333333,-0.7196559274420774,0.7196559274420774,11,47738072.0,47788995.0
3184,FRMPD1,0.8065402,0.10000000000000002,2.08758355534425,2.08758355534425,9,37650997.0,37746901.0
3185,FRY,0.417295,0.11220933333333334,1.3134272313200417,1.3134272313200417,13,32605437.0,32870794.0
3186,FUBP1,11.896182,18.73163333333333,-0.4539962084817095,0.4539962084817095,1,78409740.0,78444794.0
3187,FUS,2.1791679999999998,5.675233333333334,-0.9571685259506716,0.9571685259506716,16,31191445.0,31203127.0
3188,GADD45G,0.7614773999999999,0.5211493333333334,0.37922386466594843,0.37922386466594843,9,92219928.0,92221470.0
3189,GAK,0.4717386,1.2213286666666667,-0.9512695975430521,0.9512695975430521,4,843064.0,926161.0
3190,GAS1,0.6849097999999999,0.10000000000000002,1.9241169647715983,1.9241169647715983,9,89559279.0,89562104.0
3191,GGNBP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,33551515.0,33556803.0
3192,GIGYF2,5.732683,2.3354633333333332,0.8979733573556747,0.8979733573556747,2,233562009.0,233725285.0
3193,GLI2,0.8615577999999999,0.10000000000000002,2.1535719600102117,2.1535719600102117,2,121493199.0,121750229.0
3194,GLMN,0.6927525999999998,0.4305193333333334,0.47568070501382465,0.47568070501382465,1,92711959.0,92764544.0
3195,GLT25D2,6.238754000000001,0.3894223333333333,2.7738713174512766,2.7738713174512766,1,183898796.0,184006863.0
3196,GNL2,2.371129,7.667833333333334,-1.1736678765705417,1.1736678765705417,1,38032417.0,38061540.0
3197,GNL3,4.128215,7.657176666666667,-0.6177982242782756,0.6177982242782756,3,52715172.0,52728508.0
3198,GOLGB1,14.299841,12.129886666666666,0.16457603863677808,0.16457603863677808,3,121382046.0,121468602.0
3199,GRAMD1A,0.3256937,0.22548833333333337,0.36768894841814265,0.36768894841814265,19,35485688.0,35517375.0
3200,GRHL1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,10085341.0,10142411.0
3201,GRIK5,1.1704167,0.13568,2.1548159461866367,2.1548159461866367,19,42502477.0,42569957.0
3202,GRTP1,0.9077139000000001,0.10036400000000001,2.202125663624367,2.202125663624367,13,113978544.0,114018446.0
3203,GUF1,5.822978,2.5479066666666665,0.8265397077242117,0.8265397077242117,4,44680444.0,44702943.0
3204,HAUS3,1.4965134,1.4587510000000001,0.02555741236023915,0.02555741236023915,4,2229191.0,2243891.0
3205,HCFC1,1.3750737999999998,0.6199383333333334,0.7966426706607781,0.7966426706607781,X,153213004.0,153237258.0
3206,HDAC8,2.7863269999999996,3.9182066666666664,-0.3409098250847393,0.3409098250847393,X,71549366.0,71792953.0
3207,HDGFRP2,0.32757559999999997,0.1850453333333333,0.5711180280258438,0.5711180280258438,,,
3208,HERC1,4.106513,4.96152,-0.18913789549704169,0.18913789549704169,15,63900817.0,64126147.0
3209,HES1,8.541441,0.6303686666666667,2.606380174494722,2.606380174494722,3,193853934.0,193856521.0
3210,HIF3A,7.501979,0.10000000000000002,4.3177519453962905,4.3177519453962905,19,46800303.0,46846690.0
3211,HIP1,1.5869006999999997,0.3902573333333333,1.4027317970882631,1.4027317970882631,7,75162621.0,75368280.0
3212,HMG20A,4.104272,3.89871,0.05138265328675354,0.05138265328675354,15,77712754.0,77777949.0
3213,HYAL1,0.39580160000000003,0.120717,1.1874641123498018,1.1874641123498018,3,50337320.0,50349812.0
3214,ID1,1.6544847999999999,0.29361633333333337,1.728971013816563,1.728971013816563,20,30193086.0,30194318.0
3215,IDUA,0.1522723,0.10000000000000002,0.4205001794986186,0.4205001794986186,4,980785.0,998316.0
3216,IFT81,2.962084,0.3494283333333334,2.1373498678353755,2.1373498678353755,12,110562140.0,110656602.0
3217,IL15RA,0.1012411,0.25115166666666666,-0.9085522054259146,0.9085522054259146,10,5991038.0,6020150.0
3218,ILF2,17.377959999999995,30.9025,-0.5756343501263232,0.5756343501263232,1,153634512.0,153643524.0
3219,ING4,2.6420310000000002,0.6557816666666666,1.3934753102063973,1.3934753102063973,12,6759446.0,6772314.0
3220,INO80D,2.656543,2.1956733333333336,0.19053689622027073,0.19053689622027073,2,206858445.0,206951027.0
3221,INTS10,11.422737000000001,10.20969,0.11226857343688115,0.11226857343688115,8,19674651.0,19709594.0
3222,INTS8,2.630406,1.97096,0.2886174732012378,0.2886174732012378,8,95825539.0,95893974.0
3223,IQCK,21.41842,0.19070733333333334,4.721266611760061,4.721266611760061,16,19727778.0,19868907.0
3224,JARID2,5.555648,3.62353,0.4273663791325762,0.4273663791325762,6,15245734.0,15522252.0
3225,KANK1,6.440437,0.19369999999999998,3.5040411035261148,3.5040411035261148,9,470291.0,746105.0
3226,KAT2A,2.8021996,1.4668320000000001,0.6472997070344061,0.6472997070344061,17,40265126.0,40273376.0
3227,KCTD18,1.9426814000000001,1.1320143333333335,0.5400705420568892,0.5400705420568892,2,201353675.0,201384507.0
3228,KCTD6,5.2490630000000005,0.45448400000000005,2.4466421539888996,2.4466421539888996,3,58477841.0,58488087.0
3229,KDM2A,2.4423199999999996,3.8725233333333335,-0.46095791144891574,0.46095791144891574,11,66886740.0,67025141.0
3230,KDM4C,3.0671619999999997,4.944773333333333,-0.47757842239497617,0.47757842239497617,9,6720863.0,7175648.0
3231,KDM5A,4.939021,5.865480000000001,-0.1719171867665393,0.1719171867665393,12,389223.0,498620.0
